date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
17/05/2015,Vietnam,Korea DPR,1,1,Friendly,TRUE,FALSE,FALSE
20/05/2015,Thailand,Korea DPR,0,1,Friendly,TRUE,FALSE,FALSE
24/05/2015,Lebanon,Syria,2,2,Friendly,TRUE,FALSE,FALSE
24/05/2015,Thailand,Vietnam,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
29/05/2015,Laos,Afghanistan,0,2,Friendly,TRUE,FALSE,FALSE
30/05/2015,Bahrain,Oman,0,0,Friendly,TRUE,FALSE,FALSE
30/05/2015,Bangladesh,Singapore,1,2,Friendly,TRUE,FALSE,FALSE
30/05/2015,Jordan,Lebanon,0,0,Friendly,TRUE,FALSE,FALSE
30/05/2015,Mexico,Guatemala,3,0,Friendly,TRUE,FALSE,FALSE
31/05/2015,El Salvador,Honduras,0,2,Friendly,FALSE,FALSE,TRUE
31/05/2015,Northern Ireland,Qatar,1,1,Friendly,FALSE,FALSE,TRUE
2/06/2015,Bangladesh,Afghanistan,1,1,Friendly,TRUE,FALSE,FALSE
2/06/2015,Cambodia,Laos,1,1,Friendly,TRUE,FALSE,FALSE
3/06/2015,Panama,Ecuador,1,1,Friendly,TRUE,FALSE,FALSE
5/06/2015,Cambodia,Burma,1,0,Friendly,FALSE,FALSE,TRUE
5/06/2015,Curacao,Trinidad and Tobago,1,0,Friendly,TRUE,FALSE,FALSE
5/06/2015,Hungary,Lithuania,4,0,Friendly,TRUE,FALSE,FALSE
5/06/2015,Jordan,Kuwait,2,2,Friendly,FALSE,FALSE,TRUE
5/06/2015,Netherlands,USA,3,4,Friendly,TRUE,FALSE,FALSE
5/06/2015,Oman,Syria,1,2,Friendly,TRUE,FALSE,FALSE
5/06/2015,Scotland,Qatar,1,0,Friendly,TRUE,FALSE,FALSE
5/06/2015,Thailand,Bahrain,1,1,Friendly,TRUE,FALSE,FALSE
6/06/2015,Andorra,Equatorial Guinea,0,1,Friendly,TRUE,FALSE,FALSE
6/06/2015,Burkina Faso,Cameroon,2,3,Friendly,FALSE,FALSE,TRUE
6/06/2015,Colombia,Costa Rica,1,0,Friendly,FALSE,FALSE,TRUE
6/06/2015,Ecuador,Panama,4,0,Friendly,TRUE,FALSE,FALSE
6/06/2015,Guinea,Chad,2,1,Friendly,FALSE,FALSE,TRUE
6/06/2015,Malaysia,Hong Kong,0,0,Friendly,TRUE,FALSE,FALSE
6/06/2015,Niger,Gabon,2,1,Friendly,TRUE,FALSE,FALSE
6/06/2015,Paraguay,Honduras,2,2,Friendly,TRUE,FALSE,FALSE
6/06/2015,Rwanda,Kenya,0,0,Friendly,TRUE,FALSE,FALSE
6/06/2015,Singapore,Brunei,5,1,Friendly,TRUE,FALSE,FALSE
6/06/2015,Uruguay,Guatemala,5,1,Friendly,TRUE,FALSE,FALSE
7/06/2015,Brazil,Mexico,2,0,Friendly,TRUE,FALSE,FALSE
7/06/2015,Croatia,Gibraltar,4,0,Friendly,TRUE,FALSE,FALSE
7/06/2015,Ethiopia,Zambia,0,1,Friendly,TRUE,FALSE,FALSE
7/06/2015,France,Belgium,3,4,Friendly,TRUE,FALSE,FALSE
7/06/2015,Ireland,England,0,0,Friendly,TRUE,FALSE,FALSE
7/06/2015,Kenya,South Sudan,2,0,Friendly,FALSE,FALSE,TRUE
7/06/2015,Russia,Belarus,4,2,Friendly,TRUE,FALSE,FALSE
7/06/2015,Rwanda,Tanzania,2,0,Friendly,TRUE,FALSE,FALSE
7/06/2015,Serbia,Azerbaijan,4,1,Friendly,FALSE,FALSE,TRUE
8/06/2015,Denmark,Montenegro,2,1,Friendly,TRUE,FALSE,FALSE
8/06/2015,Egypt,Malawi,2,1,Friendly,TRUE,FALSE,FALSE
8/06/2015,Ghana,Togo,1,0,Friendly,TRUE,FALSE,FALSE
8/06/2015,Malta,Lithuania,2,0,Friendly,TRUE,FALSE,FALSE
8/06/2015,Norway,Sweden,0,0,Friendly,TRUE,FALSE,FALSE
8/06/2015,Turkey,Bulgaria,4,0,Friendly,TRUE,FALSE,FALSE
9/06/2015,Congo DR,Cameroon,1,1,Friendly,FALSE,FALSE,TRUE
9/06/2015,Finland,Estonia,0,2,Friendly,TRUE,FALSE,FALSE
9/06/2015,Georgia,Ukraine,1,2,Friendly,FALSE,FALSE,TRUE
9/06/2015,Luxembourg,Moldova,0,0,Friendly,TRUE,FALSE,FALSE
9/06/2015,Uganda,Gambia,1,1,Friendly,TRUE,FALSE,FALSE
10/06/2015,Brazil,Honduras,1,0,Friendly,TRUE,FALSE,FALSE
10/06/2015,Curacao,Cuba,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
10/06/2015,Germany,USA,1,2,Friendly,TRUE,FALSE,FALSE
10/06/2015,Switzerland,Liechtenstein,3,0,Friendly,TRUE,FALSE,FALSE
11/06/2015,Afghanistan,Syria,0,6,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
11/06/2015,Bangladesh,Kyrgyzstan,1,3,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Cambodia,Singapore,0,4,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Chile,Ecuador,2,0,Copa America 2015,TRUE,FALSE,FALSE
11/06/2015,Dominican Republic,Belize,1,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Guam,Turkmenistan,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Hong Kong,Bhutan,7,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,India,Oman,1,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Japan,Iraq,4,0,Friendly,TRUE,FALSE,FALSE
11/06/2015,Korea Republic,United Arab Emirates,3,0,Friendly,FALSE,FALSE,TRUE
11/06/2015,Laos,Burma,2,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Lebanon,Kuwait,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Malaysia,East Timor,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Maldives,Qatar,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Philippines,Bahrain,2,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Saudi Arabia,Palestine,3,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Spain,Costa Rica,2,1,Friendly,TRUE,FALSE,FALSE
11/06/2015,Tajikistan,Jordan,1,3,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
11/06/2015,Uzbekistan,Iran,0,1,Friendly,TRUE,FALSE,FALSE
11/06/2015,Yemen,Korea DPR,0,3,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
12/06/2015,Andorra,Cyprus,1,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Bosnia-Herzegovina,Israel,3,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Croatia,Italy,1,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Guinea,Swaziland,1,2,African Cup of Nations 2017 Qualifiers,FALSE,FALSE,TRUE
12/06/2015,Iceland,Czech Republic,2,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Kazakhstan,Turkey,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Latvia,Netherlands,0,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Malta,Bulgaria,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Mexico,Bolivia,0,0,Copa America 2015,FALSE,FALSE,TRUE
12/06/2015,Morocco,Libya,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Norway,Azerbaijan,0,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Tunisia,Djibouti,8,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
12/06/2015,Wales,Belgium,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Albania,France,1,0,Friendly,TRUE,FALSE,FALSE
13/06/2015,Algeria,Seychelles,4,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Angola,Central African Republic,4,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Argentina,Paraguay,2,2,Copa America 2015,FALSE,FALSE,TRUE
13/06/2015,Armenia,Portugal,2,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Burkina Faso,Comoros,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Cape Verde,Sao Tome and Principe,7,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Denmark,Serbia,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Faroe Islands,Greece,2,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Finland,Hungary,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Gibraltar,Germany,0,7,Euro 2016 Qualifiers,FALSE,FALSE,TRUE
13/06/2015,Ireland,Scotland,1,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Malawi,Zimbabwe,1,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Mali,South Sudan,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Nigeria,Chad,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Northern Ireland,Romania,0,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Poland,Georgia,4,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Senegal,Burundi,3,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,South Africa,Gambia,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Uganda,Botswana,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
13/06/2015,Uruguay,Jamaica,1,0,Copa America 2015,FALSE,FALSE,TRUE
13/06/2015,Zambia,Guinea-Bissau,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Barbados,Aruba,0,3,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Belarus,Spain,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Brazil,Peru,2,1,Copa America 2015,FALSE,FALSE,TRUE
14/06/2015,Cameroon,Mauritania,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Colombia,Venezuela,0,1,Copa America 2015,FALSE,FALSE,TRUE
14/06/2015,Congo,Kenya,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Congo DR,Madagascar,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Cuba,Curacao,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Egypt,Tanzania,3,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Equatorial Guinea,Benin,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Estonia,San Marino,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Ethiopia,Lesotho,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Gabon,Ivory Coast,0,0,Friendly,TRUE,FALSE,FALSE
14/06/2015,Ghana,Mauritius,7,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Liechtenstein,Moldova,1,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Lithuania,Switzerland,1,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Mozambique,Rwanda,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Niger,Namibia,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Russia,Austria,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Slovakia,Macedonia,2,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Slovenia,England,2,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Sudan,Sierra Leone,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Sweden,Montenegro,3,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Togo,Liberia,2,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
14/06/2015,Ukraine,Luxembourg,3,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
15/06/2015,Chile,Mexico,3,3,Copa America 2015,TRUE,FALSE,FALSE
15/06/2015,Ecuador,Bolivia,2,3,Copa America 2015,FALSE,FALSE,TRUE
16/06/2015,Argentina,Uruguay,1,0,Copa America 2015,FALSE,FALSE,TRUE
16/06/2015,Bangladesh,Tajikistan,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Bhutan,China,0,6,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Burma,Korea Republic,0,2,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
16/06/2015,Cambodia,Afghanistan,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,East Timor,United Arab Emirates,0,1,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
16/06/2015,Grenada,Puerto Rico,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Guam,India,2,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Hong Kong,Maldives,2,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Italy,Portugal,0,1,Friendly,FALSE,FALSE,TRUE
16/06/2015,Japan,Singapore,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Jordan,Trinidad and Tobago,3,0,Friendly,TRUE,FALSE,FALSE
16/06/2015,Korea DPR,Uzbekistan,4,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Kyrgyzstan,Australia,1,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Laos,Lebanon,0,2,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Malaysia,Palestine,0,6,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Paraguay,Jamaica,1,0,Copa America 2015,FALSE,FALSE,TRUE
16/06/2015,Poland,Greece,0,0,Friendly,TRUE,FALSE,FALSE
16/06/2015,South Africa,Angola,2,1,Friendly,TRUE,FALSE,FALSE
16/06/2015,Suriname,Nicaragua,1,3,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Turkmenistan,Iran,1,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
16/06/2015,Yemen,Philippines,0,2,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
17/06/2015,Brazil,Colombia,0,1,Copa America 2015,FALSE,FALSE,TRUE
18/06/2015,Peru,Venezuela,1,0,Copa America 2015,FALSE,FALSE,TRUE
19/06/2015,Chile,Bolivia,5,0,Copa America 2015,TRUE,FALSE,FALSE
19/06/2015,Mexico,Ecuador,1,2,Copa America 2015,FALSE,FALSE,TRUE
20/06/2015,Argentina,Jamaica,1,0,Copa America 2015,FALSE,FALSE,TRUE
20/06/2015,Uruguay,Paraguay,1,1,Copa America 2015,FALSE,FALSE,TRUE
21/06/2015,Brazil,Venezuela,2,1,Copa America 2015,FALSE,FALSE,TRUE
21/06/2015,Colombia,Peru,0,0,Copa America 2015,FALSE,FALSE,TRUE
24/06/2015,Chile,Uruguay,1,0,Copa America 2015,TRUE,FALSE,FALSE
25/06/2015,Bolivia,Peru,1,3,Copa America 2015,FALSE,FALSE,TRUE
26/06/2015,Argentina,Colombia,0,0,Copa America 2015,FALSE,FALSE,TRUE
27/06/2015,Brazil,Paraguay,1,1,Copa America 2015,FALSE,FALSE,TRUE
27/06/2015,Mexico,Costa Rica,2,2,Friendly,FALSE,FALSE,TRUE
29/06/2015,Chile,Peru,2,1,Copa America 2015,TRUE,FALSE,FALSE
30/06/2015,Argentina,Paraguay,6,1,Copa America 2015,FALSE,FALSE,TRUE
1/07/2015,Honduras,Mexico,0,0,Friendly,FALSE,FALSE,TRUE
3/07/2015,Peru,Paraguay,2,0,Copa America 2015,FALSE,FALSE,TRUE
4/07/2015,Chile,Argentina,0,0,Copa America 2015,TRUE,FALSE,FALSE
6/07/2015,Malawi,Uganda,1,0,Friendly,TRUE,FALSE,FALSE
7/07/2015,Panama,Haiti,1,1,Gold Cup 2015,FALSE,FALSE,TRUE
7/07/2015,USA,Honduras,2,1,Gold Cup 2015,TRUE,FALSE,FALSE
8/07/2015,Costa Rica,Jamaica,2,2,Gold Cup 2015,FALSE,FALSE,TRUE
8/07/2015,El Salvador,Canada,0,0,Gold Cup 2015,FALSE,FALSE,TRUE
9/07/2015,Mexico,Cuba,6,0,Gold Cup 2015,FALSE,FALSE,TRUE
9/07/2015,Trinidad and Tobago,Guatemala,3,1,Gold Cup 2015,FALSE,FALSE,TRUE
10/07/2015,Honduras,Panama,1,1,Gold Cup 2015,FALSE,FALSE,TRUE
10/07/2015,USA,Haiti,1,0,Gold Cup 2015,TRUE,FALSE,FALSE
11/07/2015,Costa Rica,El Salvador,1,1,Gold Cup 2015,FALSE,FALSE,TRUE
11/07/2015,Jamaica,Canada,1,0,Gold Cup 2015,FALSE,FALSE,TRUE
12/07/2015,Guatemala,Mexico,0,0,Gold Cup 2015,FALSE,FALSE,TRUE
12/07/2015,Trinidad and Tobago,Cuba,2,0,Gold Cup 2015,FALSE,FALSE,TRUE
13/07/2015,Honduras,Haiti,0,1,Gold Cup 2015,FALSE,FALSE,TRUE
13/07/2015,USA,Panama,1,1,Gold Cup 2015,TRUE,FALSE,FALSE
14/07/2015,Canada,Costa Rica,0,0,Gold Cup 2015,TRUE,FALSE,FALSE
14/07/2015,Jamaica,El Salvador,1,0,Gold Cup 2015,FALSE,FALSE,TRUE
15/07/2015,Guatemala,Cuba,0,1,Gold Cup 2015,FALSE,FALSE,TRUE
15/07/2015,Trinidad and Tobago,Mexico,4,4,Gold Cup 2015,FALSE,FALSE,TRUE
18/07/2015,Haiti,Jamaica,0,1,Gold Cup 2015,FALSE,FALSE,TRUE
18/07/2015,USA,Cuba,6,0,Gold Cup 2015,TRUE,FALSE,FALSE
19/07/2015,Mexico,Costa Rica,1,0,Gold Cup 2015,FALSE,FALSE,TRUE
19/07/2015,Trinidad and Tobago,Panama,1,1,Gold Cup 2015,FALSE,FALSE,TRUE
22/07/2015,Panama,Mexico,1,2,Gold Cup 2015,FALSE,FALSE,TRUE
22/07/2015,USA,Jamaica,1,2,Gold Cup 2015,TRUE,FALSE,FALSE
25/07/2015,USA,Panama,1,1,Gold Cup 2015,TRUE,FALSE,FALSE
26/07/2015,Jamaica,Mexico,1,3,Gold Cup 2015,FALSE,FALSE,TRUE
19/08/2015,Fiji,Tonga,5,0,Friendly,TRUE,FALSE,FALSE
20/08/2015,Cambodia,Bhutan,2,0,Friendly,TRUE,FALSE,FALSE
26/08/2015,Lebanon,Iraq,2,3,Friendly,TRUE,FALSE,FALSE
27/08/2015,Fiji,American Samoa,6,0,Friendly,TRUE,FALSE,FALSE
28/08/2015,Oman,Yemen,1,0,Friendly,TRUE,FALSE,FALSE
28/08/2015,Qatar,Singapore,4,0,Friendly,TRUE,FALSE,FALSE
28/08/2015,Rwanda,Ethiopia,3,1,Friendly,TRUE,FALSE,FALSE
28/08/2015,Tanzania,Libya,1,2,Friendly,FALSE,FALSE,TRUE
28/08/2015,United Arab Emirates,Burma,1,0,Friendly,TRUE,FALSE,FALSE
29/08/2015,Laos,Cambodia,2,1,Friendly,FALSE,FALSE,TRUE
29/08/2015,Malaysia,Bangladesh,0,0,Friendly,TRUE,FALSE,FALSE
30/08/2015,Niger,Burkina Faso,0,0,Friendly,TRUE,FALSE,FALSE
31/08/2015,India,Nepal,0,0,Friendly,TRUE,FALSE,FALSE
31/08/2015,Lebanon,Palestine,0,0,Friendly,TRUE,FALSE,FALSE
1/09/2015,Congo,Ghana,2,3,Friendly,TRUE,FALSE,FALSE
3/09/2015,Australia,Bangladesh,5,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Azerbaijan,Croatia,0,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Bahrain,Korea DPR,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Belgium,Bosnia-Herzegovina,3,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Bulgaria,Norway,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,China,Hong Kong,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Cyprus,Wales,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Czech Republic,Kazakhstan,2,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Iran,Guam,6,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Iraq,Taiwan,5,1,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
3/09/2015,Israel,Andorra,4,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Italy,Malta,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Japan,Cambodia,3,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Jordan,Kyrgyzstan,0,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Korea Republic,Laos,8,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Kuwait,Burma,9,0,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
3/09/2015,Netherlands,Iceland,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Oman,Turkmenistan,3,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Philippines,Maldives,2,0,Friendly,TRUE,FALSE,FALSE
3/09/2015,Qatar,Bhutan,15,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Saudi Arabia,East Timor,7,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Syria,Singapore,1,0,World Cup 2018 Qualifiers,FALSE,FALSE,TRUE
3/09/2015,Thailand,Afghanistan,2,0,Friendly,TRUE,FALSE,FALSE
3/09/2015,Turkey,Latvia,1,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,United Arab Emirates,Malaysia,10,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
3/09/2015,Uzbekistan,Yemen,1,0,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Curacao,El Salvador,0,1,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Denmark,Albania,0,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Djibouti,Togo,0,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Faroe Islands,Northern Ireland,1,3,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Georgia,Scotland,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Germany,Poland,3,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Gibraltar,Ireland,0,4,Euro 2016 Qualifiers,FALSE,FALSE,TRUE
4/09/2015,Greece,Finland,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Grenada,Haiti,1,3,World Cup 2018 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Hungary,Romania,0,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Portugal,France,0,1,Friendly,TRUE,FALSE,FALSE
4/09/2015,Serbia,Armenia,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
4/09/2015,Venezuela,Honduras,0,3,Friendly,TRUE,FALSE,FALSE
5/09/2015,Austria,Moldova,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Botswana,Burkina Faso,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Chile,Paraguay,3,2,Friendly,TRUE,FALSE,FALSE
5/09/2015,Comoros,Uganda,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Costa Rica,Brazil,0,1,Friendly,FALSE,FALSE,TRUE
5/09/2015,Estonia,Lithuania,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Gabon,Sudan,4,0,Friendly,TRUE,FALSE,FALSE
5/09/2015,Guinea-Bissau,Congo,2,4,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Liberia,Tunisia,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Luxembourg,Macedonia,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Mauritania,South Africa,3,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Montenegro,Liechtenstein,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Namibia,Senegal,0,2,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Russia,Sweden,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Rwanda,Ghana,0,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,San Marino,England,0,6,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Sao Tome and Principe,Morocco,0,3,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Seychelles,Ethiopia,1,1,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,South Sudan,Equatorial Guinea,1,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Spain,Slovakia,2,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Switzerland,Slovenia,3,2,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Tanzania,Nigeria,0,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
5/09/2015,Ukraine,Belarus,3,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
6/09/2015,Bosnia-Herzegovina,Andorra,3,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
6/09/2015,Central African Republic,Congo DR,2,0,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
6/09/2015,Chad,Egypt,1,5,African Cup of Nations 2017 Qualifiers,TRUE,FALSE,FALSE
6/09/2015,Cyprus,Belgium,0,1,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
6/09/2015,Iceland,Kazakhstan,0,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
6/09/2015,Italy,Bulgaria,1,0,Euro 2016 Qualifiers,TRUE,FALSE,FALSE
